@ref(networkElement)|@const(IpagSlot)class
@index(PE_Slot)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|slot_number|slot_name
12.122.122.233/0|12.122.122.233/0|12.122.122.233/0|||OEW-VPLS|true||0|
12.122.122.48/11|12.122.122.48/11|12.122.122.48/11|||OEW-VPLS|true||11|
8.8.0.201/1|8.8.0.201/1|8.8.0.201/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.83.165.182/2|12.83.165.182/2|12.83.165.182/2|||OEW-SROUTER|true||2|
12.122.215.1/7|12.122.215.1/7|12.122.215.1/7|||OEW-T640|true||7|
12.82.112.2/5|12.82.112.2/5|12.82.112.2/5|||OEW-VPLS|true||5|
12.82.92.30/11|12.82.92.30/11|12.82.92.30/11|||OEW-VPLS|true||11|
8.8.0.169/0|8.8.0.169/0|8.8.0.169/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.122.180/1|12.122.122.180/1|12.122.122.180/1|||OEW-VPLS|true||1|
12.122.124.138/5|12.122.124.138/5|12.122.124.138/5|||OEW-T640|true||5|
12.83.165.186/7|12.83.165.186/7|12.83.165.186/7|||OEW-SROUTER|true||7|
12.82.114.8/7|12.82.114.8/7|12.82.114.8/7|||OEW-VPLS|true||7|
12.82.114.6/3|12.82.114.6/3|12.82.114.6/3|||OEW-SROUTER|true||3|
165.87.250.167/5|165.87.250.167/5|165.87.250.167/5|||OEW-SROUTER|true||5|
12.122.215.49/4|12.122.215.49/4|12.122.215.49/4|||OEW-T640|true||4|
12.83.165.228/4|12.83.165.228/4|12.83.165.228/4|||OEW-SROUTER|true||4|
12.122.122.53/11|12.122.122.53/11|12.122.122.53/11|||OEW-VPLS|true||11|
12.122.124.70/4|12.122.124.70/4|12.122.124.70/4|||OEW-T640|true||4|
12.83.164.193/2|12.83.164.193/2|12.83.164.193/2|||OEW-SROUTER|true||2|
143.0.68.241/0|143.0.68.241/0|143.0.68.241/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.72.21/1|12.82.72.21/1|12.82.72.21/1|||OEW-VPLS|true||1|
12.82.0.71/2|12.82.0.71/2|12.82.0.71/2|||OEW-VPLS|true||2|
172.27.4.232/7|172.27.4.232/7|172.27.4.232/7|||OEW-SROUTER|true||7|
12.83.165.42/6|12.83.165.42/6|12.83.165.42/6|||OEW-SROUTER|true||6|
12.82.66.30/6|12.82.66.30/6|12.82.66.30/6|||OEW-VPLS|true||6|
12.82.58.9/0|12.82.58.9/0|12.82.58.9/0|||OEW-SROUTER|true||0|
12.83.164.201/6|12.83.164.201/6|12.83.164.201/6|||OEW-SROUTER|true||6|
12.82.24.70/4|12.82.24.70/4|12.82.24.70/4|||OEW-VPLS|true||4|
12.122.124.239/2|12.122.124.239/2|12.122.124.239/2|||OEW-T640|true||2|
165.87.208.143/0|165.87.208.143/0|165.87.208.143/0|||OEW-SROUTER|true||0|
12.122.122.51/1|12.122.122.51/1|12.122.122.51/1|||OEW-VPLS|true||1|
143.0.24.162/0|143.0.24.162/0|143.0.24.162/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.55.5/0|12.82.55.5/0|12.82.55.5/0|||OEW-SROUTER|true||0|
12.122.122.56/0|12.122.122.56/0|12.122.122.56/0|||OEW-VPLS|true||0|
172.17.196.230/7|172.17.196.230/7|172.17.196.230/7|||OEW-SROUTER|true||7|
12.82.98.14/1|12.82.98.14/1|12.82.98.14/1|||OEW-SROUTER|true||1|
12.82.16.103/3|12.82.16.103/3|12.82.16.103/3|||OEW-SROUTER|true||3|
149.0.3.194/3|149.0.3.194/3|149.0.3.194/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
12.82.118.21/2|12.82.118.21/2|12.82.118.21/2|||OEW-SROUTER|true||2|
12.80.0.211/8|12.80.0.211/8|12.80.0.211/8|ETHERNET-NFO|IPAG|IPAG|true|B|8|DPC8
12.122.126.9/1|12.122.126.9/1|12.122.126.9/1|||OEW-T640|true||1|
149.0.3.194/1|149.0.3.194/1|149.0.3.194/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
10.144.0.154/3|10.144.0.154/3|10.144.0.154/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
12.82.88.20/8|12.82.88.20/8|12.82.88.20/8|||OEW-VPLS|true||8|
12.122.120.227/6|12.122.120.227/6|12.122.120.227/6|||OEW-T640|true||6|
12.122.122.24/3|12.122.122.24/3|12.122.122.24/3|||OEW-VPLS|true||3|
12.82.90.23/0|12.82.90.23/0|12.82.90.23/0|||OEW-VPLS|true||0|
12.82.8.78/1|12.82.8.78/1|12.82.8.78/1|||OEW-VPLS|true||1|
12.83.165.58/2|12.83.165.58/2|12.83.165.58/2|||OEW-SROUTER|true||2|
12.83.165.167/7|12.83.165.167/7|12.83.165.167/7|||OEW-SROUTER|true||7|
12.122.126.81/2|12.122.126.81/2|12.122.126.81/2|||OEW-T640|true||2|
12.82.8.110/0|12.82.8.110/0|12.82.8.110/0|||OEW-SROUTER|true||0|
12.82.76.21/10|12.82.76.21/10|12.82.76.21/10|||OEW-VPLS|true||10|
12.122.125.137/0|12.122.125.137/0|12.122.125.137/0|||OEW-T640|true||0|
12.82.40.110/7|12.82.40.110/7|12.82.40.110/7|||OEW-VPLS|true||7|
12.122.124.12/2|12.122.124.12/2|12.122.124.12/2|||OEW-T640|true||2|
12.82.0.100/2|12.82.0.100/2|12.82.0.100/2|||OEW-SROUTER|true||2|
12.82.16.82/4|12.82.16.82/4|12.82.16.82/4|||OEW-VPLS|true||4|
12.82.108.4/11|12.82.108.4/11|12.82.108.4/11|||OEW-VPLS|true||11|
12.82.122.10/1|12.82.122.10/1|12.82.122.10/1|||OEW-SROUTER|true||1|
12.82.8.78/9|12.82.8.78/9|12.82.8.78/9|||OEW-VPLS|true||9|
12.83.164.187/7|12.83.164.187/7|12.83.164.187/7|||OEW-SROUTER|true||7|
12.122.215.2/5|12.122.215.2/5|12.122.215.2/5|||OEW-T640|true||5|
12.122.127.236/4|12.122.127.236/4|12.122.127.236/4|||OEW-SROUTER|true||4|
12.82.40.124/7|12.82.40.124/7|12.82.40.124/7|||OEW-VPLS|true||7|
12.122.126.205/7|12.122.126.205/7|12.122.126.205/7|||OEW-T640|true||7|
12.82.127.2/8|12.82.127.2/8|12.82.127.2/8|||OEW-VPLS|true||8|
12.122.122.184/10|12.122.122.184/10|12.122.122.184/10|||OEW-VPLS|true||10|
12.82.60.20/5|12.82.60.20/5|12.82.60.20/5|||OEW-SROUTER|true||5|
12.82.16.72/8|12.82.16.72/8|12.82.16.72/8|||OEW-VPLS|true||8|
12.82.48.1/8|12.82.48.1/8|12.82.48.1/8|||OEW-VPLS|true||8|
12.122.122.176/3|12.122.122.176/3|12.122.122.176/3|||OEW-VPLS|true||3|
12.82.92.14/1|12.82.92.14/1|12.82.92.14/1|||OEW-VPLS|true||1|
12.122.122.74/7|12.122.122.74/7|12.122.122.74/7|||OEW-VPLS|true||7|
12.82.120.165/0|12.82.120.165/0|12.82.120.165/0|||OEW-VPLS|true||0|
12.82.60.1/0|12.82.60.1/0|12.82.60.1/0|||OEW-SROUTER|true||0|
12.122.120.187/4|12.122.120.187/4|12.122.120.187/4|||OEW-T640|true||4|
12.82.76.22/2|12.82.76.22/2|12.82.76.22/2|||OEW-SROUTER|true||2|
10.144.0.114/1|10.144.0.114/1|10.144.0.114/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
172.30.170.6/7|172.30.170.6/7|172.30.170.6/7|||OEW-SROUTER|true||7|
12.82.16.93/1|12.82.16.93/1|12.82.16.93/1|||OEW-SROUTER|true||1|
12.122.122.110/4|12.122.122.110/4|12.122.122.110/4|||OEW-VPLS|true||4|
12.82.16.89/2|12.82.16.89/2|12.82.16.89/2|||OEW-VPLS|true||2|
12.82.76.18/4|12.82.76.18/4|12.82.76.18/4|||OEW-SROUTER|true||4|
12.122.120.134/0|12.122.120.134/0|12.122.120.134/0|||OEW-T640|true||0|
12.122.120.166/0|12.122.120.166/0|12.122.120.166/0|||OEW-T640|true||0|
12.82.32.78/2|12.82.32.78/2|12.82.32.78/2|||OEW-SROUTER|true||2|
8.8.0.208/0|8.8.0.208/0|8.8.0.208/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.120.202/2|12.122.120.202/2|12.122.120.202/2|||OEW-T640|true||2|
12.83.164.121/1|12.83.164.121/1|12.83.164.121/1|||OEW-SROUTER|true||1|
12.122.124.12/6|12.122.124.12/6|12.122.124.12/6|||OEW-T640|true||6|
12.122.122.184/3|12.122.122.184/3|12.122.122.184/3|||OEW-VPLS|true||3|
12.83.165.132/4|12.83.165.132/4|12.83.165.132/4|||OEW-SROUTER|true||4|
12.83.165.241/2|12.83.165.241/2|12.83.165.241/2|||OEW-SROUTER|true||2|
12.122.127.79/2|12.122.127.79/2|12.122.127.79/2|||OEW-T640|true||2|
12.82.16.50/7|12.82.16.50/7|12.82.16.50/7|||OEW-VPLS|true||7|
12.82.16.67/1|12.82.16.67/1|12.82.16.67/1|||OEW-VPLS|true||1|
149.9.0.29/5|149.9.0.29/5|149.9.0.29/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
172.19.201.230/7|172.19.201.230/7|172.19.201.230/7|||OEW-SROUTER|true||7|
12.83.165.58/1|12.83.165.58/1|12.83.165.58/1|||OEW-SROUTER|true||1|
12.122.126.110/3|12.122.126.110/3|12.122.126.110/3|||OEW-T640|true||3|
12.122.125.165/2|12.122.125.165/2|12.122.125.165/2|||OEW-T640|true||2|
12.83.165.113/0|12.83.165.113/0|12.83.165.113/0|||OEW-SROUTER|true||0|
143.0.68.66/4|143.0.68.66/4|143.0.68.66/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
12.122.215.47/0|12.122.215.47/0|12.122.215.47/0|||OEW-T640|true||0|
12.82.114.22/1|12.82.114.22/1|12.82.114.22/1|||OEW-VPLS|true||1|
12.122.125.76/0|12.122.125.76/0|12.122.125.76/0|||OEW-T640|true||0|
149.0.3.243/0|149.0.3.243/0|149.0.3.243/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.83.164.93/0|12.83.164.93/0|12.83.164.93/0|||OEW-SROUTER|true||0|
12.82.118.9/7|12.82.118.9/7|12.82.118.9/7|||OEW-VPLS|true||7|
12.82.80.19/5|12.82.80.19/5|12.82.80.19/5|||OEW-SROUTER|true||5|
12.122.119.32/2|12.122.119.32/2|12.122.119.32/2|||OEW-T640|true||2|
12.82.86.24/8|12.82.86.24/8|12.82.86.24/8|||OEW-VPLS|true||8|
12.83.165.24/1|12.83.165.24/1|12.83.165.24/1|||OEW-SROUTER|true||1|
12.122.120.244/0|12.122.120.244/0|12.122.120.244/0|||OEW-T640|true||0|
12.82.72.23/7|12.82.72.23/7|12.82.72.23/7|||OEW-VPLS|true||7|
165.87.65.220/11|165.87.65.220/11|165.87.65.220/11|||OEW-SROUTER|true||11|
12.82.102.27/2|12.82.102.27/2|12.82.102.27/2|||OEW-VPLS|true||2|
12.122.120.239/7|12.122.120.239/7|12.122.120.239/7|||OEW-T640|true||7|
12.82.16.81/2|12.82.16.81/2|12.82.16.81/2|||OEW-SROUTER|true||2|
143.0.25.61/4|143.0.25.61/4|143.0.25.61/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.122.126.10/3|12.122.126.10/3|12.122.126.10/3|||OEW-T640|true||3|
12.82.40.93/4|12.82.40.93/4|12.82.40.93/4|||OEW-SROUTER|true||4|
12.82.146.16/0|12.82.146.16/0|12.82.146.16/0|||OEW-SROUTER|true||0|
12.122.126.232/5|12.122.126.232/5|12.122.126.232/5|||OEW-T640|true||5|
12.122.83.71/1|12.122.83.71/1|12.122.83.71/1|||OEW-T640|true||1|
12.80.68.140/0|12.80.68.140/0|12.80.68.140/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.76.31/1|12.82.76.31/1|12.82.76.31/1|||OEW-SROUTER|true||1|
12.122.125.10/0|12.122.125.10/0|12.122.125.10/0|||OEW-T640|true||0|
10.144.0.155/1|10.144.0.155/1|10.144.0.155/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.68.114/1|143.0.68.114/1|143.0.68.114/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.215.50/4|12.122.215.50/4|12.122.215.50/4|||OEW-T640|true||4|
150.0.0.120/2|150.0.0.120/2|150.0.0.120/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.82.16.72/9|12.82.16.72/9|12.82.16.72/9|||OEW-VPLS|true||9|
8.8.0.216/2|8.8.0.216/2|8.8.0.216/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.122.121.144/7|12.122.121.144/7|12.122.121.144/7|||OEW-VPLS|true||7|
12.82.49.75/0|12.82.49.75/0|12.82.49.75/0|||OEW-VPLS|true||0|
12.122.119.193/4|12.122.119.193/4|12.122.119.193/4|||OEW-SROUTER|true||4|
12.80.72.80/4|12.80.72.80/4|12.80.72.80/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
143.0.68.172/5|143.0.68.172/5|143.0.68.172/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.82.100.19/2|12.82.100.19/2|12.82.100.19/2|||OEW-VPLS|true||2|
12.83.164.152/6|12.83.164.152/6|12.83.164.152/6|||OEW-SROUTER|true||6|
12.83.165.189/6|12.83.165.189/6|12.83.165.189/6|||OEW-SROUTER|true||6|
32.119.200.249/5|32.119.200.249/5|32.119.200.249/5|||OEW-SROUTER|true||5|
12.122.126.205/2|12.122.126.205/2|12.122.126.205/2|||OEW-T640|true||2|
12.122.124.142/0|12.122.124.142/0|12.122.124.142/0|||OEW-T640|true||0|
12.80.0.208/4|12.80.0.208/4|12.80.0.208/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.82.94.17/2|12.82.94.17/2|12.82.94.17/2|||OEW-VPLS|true||2|
12.82.146.6/7|12.82.146.6/7|12.82.146.6/7|||OEW-VPLS|true||7|
12.82.80.22/9|12.82.80.22/9|12.82.80.22/9|||OEW-VPLS|true||9|
12.83.165.145/4|12.83.165.145/4|12.83.165.145/4|||OEW-SROUTER|true||4|
12.82.106.5/9|12.82.106.5/9|12.82.106.5/9|||OEW-VPLS|true||9|
143.0.68.68/1|143.0.68.68/1|143.0.68.68/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
150.0.0.161/0|150.0.0.161/0|150.0.0.161/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.0.95/7|12.82.0.95/7|12.82.0.95/7|||OEW-VPLS|true||7|
12.82.109.6/1|12.82.109.6/1|12.82.109.6/1|||OEW-VPLS|true||1|
12.122.127.39/2|12.122.127.39/2|12.122.127.39/2|||OEW-T640|true||2|
12.83.165.226/7|12.83.165.226/7|12.83.165.226/7|||OEW-SROUTER|true||7|
12.83.165.180/5|12.83.165.180/5|12.83.165.180/5|||OEW-SROUTER|true||5|
12.122.215.78/4|12.122.215.78/4|12.122.215.78/4|||OEW-T640|true||4|
12.83.165.18/7|12.83.165.18/7|12.83.165.18/7|||OEW-SROUTER|true||7|
12.82.90.25/1|12.82.90.25/1|12.82.90.25/1|||OEW-SROUTER|true||1|
12.82.146.20/0|12.82.146.20/0|12.82.146.20/0|||OEW-VPLS|true||0|
12.123.80.174/0|12.123.80.174/0|12.123.80.174/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
32.119.101.118/1|32.119.101.118/1|32.119.101.118/1|||OEW-SROUTER|true||1|
12.83.164.81/4|12.83.164.81/4|12.83.164.81/4|||OEW-SROUTER|true||4|
12.82.114.9/9|12.82.114.9/9|12.82.114.9/9|||OEW-VPLS|true||9|
12.83.165.129/7|12.83.165.129/7|12.83.165.129/7|||OEW-SROUTER|true||7|
12.122.215.69/7|12.122.215.69/7|12.122.215.69/7|||OEW-T640|true||7|
12.122.215.8/0|12.122.215.8/0|12.122.215.8/0|||OEW-T640|true||0|
165.87.65.139/2|165.87.65.139/2|165.87.65.139/2|||OEW-SROUTER|true||2|
12.83.164.1/1|12.83.164.1/1|12.83.164.1/1|||OEW-SROUTER|true||1|
12.80.84.27/0|12.80.84.27/0|12.80.84.27/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.63.10/0|12.82.63.10/0|12.82.63.10/0|||OEW-SROUTER|true||0|
12.122.215.16/7|12.122.215.16/7|12.122.215.16/7|||OEW-T640|true||7|
165.87.24.7/2|165.87.24.7/2|165.87.24.7/2|||OEW-SROUTER|true||2|
12.82.8.56/2|12.82.8.56/2|12.82.8.56/2|||OEW-SROUTER|true||2|
12.122.215.94/3|12.122.215.94/3|12.122.215.94/3|||OEW-T640|true||3|
12.122.126.68/5|12.122.126.68/5|12.122.126.68/5|||OEW-T640|true||5|
143.0.25.10/0|143.0.25.10/0|143.0.25.10/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.120.5/4|12.122.120.5/4|12.122.120.5/4|||OEW-T640|true||4|
12.122.122.48/8|12.122.122.48/8|12.122.122.48/8|||OEW-VPLS|true||8|
12.82.48.1/4|12.82.48.1/4|12.82.48.1/4|||OEW-VPLS|true||4|
32.119.116.119/7|32.119.116.119/7|32.119.116.119/7|||OEW-SROUTER|true||7|
12.122.122.232/9|12.122.122.232/9|12.122.122.232/9|||OEW-VPLS|true||9|
143.0.25.22/4|143.0.25.22/4|143.0.25.22/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.122.215.19/0|12.122.215.19/0|12.122.215.19/0|||OEW-T640|true||0|
12.82.16.119/0|12.82.16.119/0|12.82.16.119/0|||OEW-VPLS|true||0|
12.83.165.188/5|12.83.165.188/5|12.83.165.188/5|||OEW-SROUTER|true||5|
12.82.109.2/0|12.82.109.2/0|12.82.109.2/0|||OEW-SROUTER|true||0|
12.82.96.23/8|12.82.96.23/8|12.82.96.23/8|||OEW-VPLS|true||8|
12.122.215.28/0|12.122.215.28/0|12.122.215.28/0|||OEW-T640|true||0|
12.82.116.2/2|12.82.116.2/2|12.82.116.2/2|||OEW-VPLS|true||2|
12.83.165.119/2|12.83.165.119/2|12.83.165.119/2|||OEW-SROUTER|true||2|
12.82.40.118/5|12.82.40.118/5|12.82.40.118/5|||OEW-SROUTER|true||5|
12.122.121.158/3|12.122.121.158/3|12.122.121.158/3|||OEW-VPLS|true||3|
12.83.165.195/7|12.83.165.195/7|12.83.165.195/7|||OEW-SROUTER|true||7|
12.82.109.4/7|12.82.109.4/7|12.82.109.4/7|||OEW-VPLS|true||7|
12.82.95.216/7|12.82.95.216/7|12.82.95.216/7|||OEW-VPLS|true||7|
149.0.3.231/3|149.0.3.231/3|149.0.3.231/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.122.122.154/4|12.122.122.154/4|12.122.122.154/4|||OEW-VPLS|true||4|
32.119.116.118/7|32.119.116.118/7|32.119.116.118/7|||OEW-SROUTER|true||7|
12.122.215.14/0|12.122.215.14/0|12.122.215.14/0|||OEW-T640|true||0|
12.82.40.142/0|12.82.40.142/0|12.82.40.142/0|||OEW-VPLS|true||0|
12.123.80.99/1|12.123.80.99/1|12.123.80.99/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
148.0.131.234/0|148.0.131.234/0|148.0.131.234/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
165.87.32.68/2|165.87.32.68/2|165.87.32.68/2|||OEW-SROUTER|true||2|
12.82.141.8/4|12.82.141.8/4|12.82.141.8/4|||OEW-SROUTER|true||4|
165.87.208.1/5|165.87.208.1/5|165.87.208.1/5|||OEW-SROUTER|true||5|
12.122.124.232/2|12.122.124.232/2|12.122.124.232/2|||OEW-T640|true||2|
150.0.0.183/1|150.0.0.183/1|150.0.0.183/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.83.164.147/0|12.83.164.147/0|12.83.164.147/0|||OEW-SROUTER|true||0|
12.80.68.134/5|12.80.68.134/5|12.80.68.134/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.122.122.111/10|12.122.122.111/10|12.122.122.111/10|||OEW-VPLS|true||10|
12.122.215.60/3|12.122.215.60/3|12.122.215.60/3|||OEW-T640|true||3|
12.83.165.196/0|12.83.165.196/0|12.83.165.196/0|||OEW-SROUTER|true||0|
12.122.122.145/3|12.122.122.145/3|12.122.122.145/3|||OEW-VPLS|true||3|
12.82.109.3/5|12.82.109.3/5|12.82.109.3/5|||OEW-VPLS|true||5|
12.82.95.218/1|12.82.95.218/1|12.82.95.218/1|||OEW-SROUTER|true||1|
12.122.126.13/4|12.122.126.13/4|12.122.126.13/4|||OEW-T640|true||4|
12.83.164.65/0|12.83.164.65/0|12.83.164.65/0|||OEW-SROUTER|true||0|
12.122.120.193/5|12.122.120.193/5|12.122.120.193/5|||OEW-T640|true||5|
12.82.24.65/9|12.82.24.65/9|12.82.24.65/9|||OEW-VPLS|true||9|
12.122.122.40/3|12.122.122.40/3|12.122.122.40/3|||OEW-VPLS|true||3|
12.83.164.57/4|12.83.164.57/4|12.83.164.57/4|||OEW-SROUTER|true||4|
12.122.126.103/2|12.122.126.103/2|12.122.126.103/2|||OEW-T640|true||2|
12.82.66.23/9|12.82.66.23/9|12.82.66.23/9|||OEW-VPLS|true||9|
12.83.164.54/7|12.83.164.54/7|12.83.164.54/7|||OEW-SROUTER|true||7|
165.87.65.155/5|165.87.65.155/5|165.87.65.155/5|||OEW-SROUTER|true||5|
12.122.119.7/3|12.122.119.7/3|12.122.119.7/3|||OEW-T640|true||3|
12.83.165.120/7|12.83.165.120/7|12.83.165.120/7|||OEW-SROUTER|true||7|
12.122.126.139/4|12.122.126.139/4|12.122.126.139/4|||OEW-T640|true||4|
12.122.122.161/2|12.122.122.161/2|12.122.122.161/2|||OEW-VPLS|true||2|
12.83.164.197/0|12.83.164.197/0|12.83.164.197/0|||OEW-SROUTER|true||0|
12.82.148.6/0|12.82.148.6/0|12.82.148.6/0|||OEW-VPLS|true||0|
149.0.3.196/5|149.0.3.196/5|149.0.3.196/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.82.114.7/5|12.82.114.7/5|12.82.114.7/5|||OEW-VPLS|true||5|
12.83.165.250/3|12.83.165.250/3|12.83.165.250/3|||OEW-SROUTER|true||3|
12.83.164.235/0|12.83.164.235/0|12.83.164.235/0|||OEW-SROUTER|true||0|
12.82.24.57/9|12.82.24.57/9|12.82.24.57/9|||OEW-VPLS|true||9|
12.122.125.228/1|12.122.125.228/1|12.122.125.228/1|||OEW-T640|true||1|
143.0.25.35/0|143.0.25.35/0|143.0.25.35/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
149.0.3.207/0|149.0.3.207/0|149.0.3.207/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.25.34/3|143.0.25.34/3|143.0.25.34/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.82.56.1/9|12.82.56.1/9|12.82.56.1/9|||OEW-VPLS|true||9|
12.122.119.9/6|12.122.119.9/6|12.122.119.9/6|||OEW-T640|true||6|
10.144.0.124/3|10.144.0.124/3|10.144.0.124/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
10.0.33.96/1|10.0.33.96/1|10.0.33.96/1|||OEW-T640|true||1|
12.122.121.139/3|12.122.121.139/3|12.122.121.139/3|||OEW-VPLS|true||3|
12.122.126.11/2|12.122.126.11/2|12.122.126.11/2|||OEW-T640|true||2|
172.26.133.230/7|172.26.133.230/7|172.26.133.230/7|||OEW-SROUTER|true||7|
12.122.122.202/0|12.122.122.202/0|12.122.122.202/0|||OEW-VPLS|true||0|
12.82.127.3/1|12.82.127.3/1|12.82.127.3/1|||OEW-VPLS|true||1|
148.0.131.184/1|148.0.131.184/1|148.0.131.184/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.82.118.9/2|12.82.118.9/2|12.82.118.9/2|||OEW-VPLS|true||2|
12.82.76.31/3|12.82.76.31/3|12.82.76.31/3|||OEW-SROUTER|true||3|
12.82.16.100/0|12.82.16.100/0|12.82.16.100/0|||OEW-VPLS|true||0|
12.83.164.113/1|12.83.164.113/1|12.83.164.113/1|||OEW-SROUTER|true||1|
12.82.96.3/3|12.82.96.3/3|12.82.96.3/3|||OEW-SROUTER|true||3|
12.82.24.106/0|12.82.24.106/0|12.82.24.106/0|||OEW-VPLS|true||0|
12.123.80.217/1|12.123.80.217/1|12.123.80.217/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.82.68.1/4|12.82.68.1/4|12.82.68.1/4|||OEW-VPLS|true||4|
12.83.164.224/6|12.83.164.224/6|12.83.164.224/6|||OEW-SROUTER|true||6|
12.82.126.130/4|12.82.126.130/4|12.82.126.130/4|||OEW-VPLS|true||4|
12.82.110.1/4|12.82.110.1/4|12.82.110.1/4|||OEW-VPLS|true||4|
165.87.210.253/3|165.87.210.253/3|165.87.210.253/3|||OEW-SROUTER|true||3|
12.122.122.181/10|12.122.122.181/10|12.122.122.181/10|||OEW-VPLS|true||10|
12.122.122.160/2|12.122.122.160/2|12.122.122.160/2|||OEW-VPLS|true||2|
165.87.251.97/6|165.87.251.97/6|165.87.251.97/6|||OEW-SROUTER|true||6|
12.82.0.74/9|12.82.0.74/9|12.82.0.74/9|||OEW-VPLS|true||9|
12.82.110.5/8|12.82.110.5/8|12.82.110.5/8|||OEW-VPLS|true||8|
12.82.40.99/9|12.82.40.99/9|12.82.40.99/9|||OEW-VPLS|true||9|
12.82.8.91/1|12.82.8.91/1|12.82.8.91/1|||OEW-SROUTER|true||1|
12.83.164.116/2|12.83.164.116/2|12.83.164.116/2|||OEW-SROUTER|true||2|
12.122.125.229/5|12.122.125.229/5|12.122.125.229/5|||OEW-SROUTER|true||5|
12.80.84.29/3|12.80.84.29/3|12.80.84.29/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
12.82.40.135/2|12.82.40.135/2|12.82.40.135/2|||OEW-VPLS|true||2|
12.82.92.30/0|12.82.92.30/0|12.82.92.30/0|||OEW-VPLS|true||0|
12.122.122.75/3|12.122.122.75/3|12.122.122.75/3|||OEW-VPLS|true||3|
12.82.90.21/1|12.82.90.21/1|12.82.90.21/1|||OEW-VPLS|true||1|
10.144.0.124/0|10.144.0.124/0|10.144.0.124/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.82.80.24/4|12.82.80.24/4|12.82.80.24/4|||OEW-SROUTER|true||4|
12.82.104.6/8|12.82.104.6/8|12.82.104.6/8|||OEW-VPLS|true||8|
12.82.16.70/0|12.82.16.70/0|12.82.16.70/0|||OEW-VPLS|true||0|
12.122.122.88/9|12.122.122.88/9|12.122.122.88/9|||OEW-VPLS|true||9|
12.82.82.30/2|12.82.82.30/2|12.82.82.30/2|||OEW-SROUTER|true||2|
165.87.208.80/2|165.87.208.80/2|165.87.208.80/2|||OEW-SROUTER|true||2|
172.30.182.5/7|172.30.182.5/7|172.30.182.5/7|||OEW-SROUTER|true||7|
12.83.165.42/7|12.83.165.42/7|12.83.165.42/7|||OEW-SROUTER|true||7|
10.144.0.152/3|10.144.0.152/3|10.144.0.152/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
149.0.3.250/5|149.0.3.250/5|149.0.3.250/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
165.87.209.118/7|165.87.209.118/7|165.87.209.118/7|||OEW-SROUTER|true||7|
