@rel(Associated_To)
@from(EVC)key|@to(EVCNode)key
VPLS:28848|10.204.132.87/VPLS:28848
VPLS:29068|143.0.68.230/VPLS:29068
VPLS:31830|10.204.134.216/VPLS:31830
VPWS:28900|10.204.81.209/VPWS:28900
VPLS:25920|10.204.9.98/VPLS:25920
VPLS:29068|10.204.132.87/VPLS:29068
L2CKT:27544|10.204.84.245/L2CKT:27544
VPLS:23813|148.0.131.182/VPLS:23813
VPLS:52272|12.80.72.24/VPLS:52272
VPLS:32228|10.144.0.147/VPLS:32228
VPWS:22613|10.204.64.193/VPWS:22613
VPWS:30080|10.204.8.75/VPWS:30080
VPLS:31614|10.204.11.252/VPLS:31614
VPWS:24018|10.204.82.212/VPWS:24018
VPLS:29129|10.204.8.75/VPLS:29129
L2CKT:32710|143.0.68.242/L2CKT:32710
VPWS:32140|192.168.113.85/VPWS:32140
VPLS:22583|10.144.0.62/VPLS:22583
VPLS:27679|10.204.67.137/VPLS:27679
L2CKT:28669|10.204.10.102/L2CKT:28669
VPWS:26014|10.204.83.211/VPWS:26014
VPLS:24099|192.168.113.111/VPLS:24099
VPWS:23760|148.0.131.182/VPWS:23760
VPLS:24389|10.204.66.99/VPLS:24389
VPWS:31120|143.0.68.184/VPWS:31120
VPWS:27177|10.204.67.48/VPWS:27177
VPWS:25877|149.9.0.27/VPWS:25877
VPLS:32270|149.0.3.196/VPLS:32270
VPLS:63660|10.204.90.232/VPLS:63660
VPLS:25892|10.204.84.23/VPLS:25892
VPLS:29074|148.0.0.32/VPLS:29074
VPLS:22340|10.204.81.36/VPLS:22340
VPLS:23874|10.204.82.198/VPLS:23874
VPWS:29034|143.0.68.230/VPWS:29034
VPLS:24277|10.204.66.99/VPLS:24277
VPWS:23123|10.204.82.18/VPWS:23123
VPLS:30649|149.4.64.5/VPLS:30649
VPLS:62450|8.8.0.118/VPLS:62450
VPLS:28800|10.204.10.151/VPLS:28800
VPWS:23104|10.204.82.18/VPWS:23104
VPLS:25892|143.0.68.43/VPLS:25892
VPLS:29033|143.0.68.230/VPLS:29033
L2CKT:32413|135.16.243.16/L2CKT:32413
VPLS:61050|10.204.90.89/VPLS:61050
L2CKT:63389|8.8.0.154/L2CKT:63389
VPWS:29947|148.0.131.204/VPWS:29947
L2CKT:29208|10.204.11.4/L2CKT:29208
VPLS:26734|10.144.0.136/VPLS:26734
VPLS:26711|10.204.83.195/VPLS:26711
VPLS:25684|10.204.83.101/VPLS:25684
L2CKT:31612|10.204.11.251/L2CKT:31612
L2CKT:32384|192.168.113.83/L2CKT:32384
htf|10.204.208.84/htf
VPLS:32266|10.204.12.82/VPLS:32266
VPWS:28843|143.0.68.168/VPWS:28843
VPWS:63640|10.204.90.230/VPWS:63640
VPWS:23926|10.204.66.99/VPWS:23926
VPLS:61224|10.204.90.89/VPLS:61224
L2CKT:62396|8.8.0.172/L2CKT:62396
VPLS:25862|10.204.84.17/VPLS:25862
VPLS:32749|10.204.144.66/VPLS:32749
VPLS:26498|143.0.68.46/VPLS:26498
VPWS:30048|10.204.8.75/VPWS:30048
VPWS:25707|10.204.83.201/VPWS:25707
VPWS:23761|10.204.66.99/VPWS:23761
VPLS:29481|10.204.132.92/VPLS:29481
VPLS:26489|10.204.8.75/VPLS:26489
VPLS:27880|149.0.3.196/VPLS:27880
VPLS:28914|143.0.68.208/VPLS:28914
VPLS:30543|192.168.113.164/VPLS:30543
VPWS:31732|143.0.24.129/VPWS:31732
VPWS:26308|10.204.83.211/VPWS:26308
VPWS:29006|10.204.10.114/VPWS:29006
VPWS:27757|10.204.67.143/VPWS:27757
VPLS:22980|10.204.82.86/VPLS:22980
VPLS:29304|10.204.132.87/VPLS:29304
L2CKT:22981|10.204.82.66/L2CKT:22981
VPLS:52289|10.204.176.72/VPLS:52289
VPLS:24114|192.168.113.147/VPLS:24114
VPLS:26489|10.204.9.91/VPLS:26489
VPLS:31589|148.0.131.204/VPLS:31589
VPLS:32143|10.204.144.81/VPLS:32143
VPWS:25824|10.204.83.251/VPWS:25824
VPWS:31004|10.204.134.202/VPWS:31004
L2CKT:28832|10.204.10.166/L2CKT:28832
VPLS:61232|10.204.166.81/VPLS:61232
VPLS:63840|10.204.90.90/VPLS:63840
VPLS:23230|10.204.82.66/VPLS:23230
VPWS:25814|10.204.84.4/VPWS:25814
VPLS:22767|10.144.0.136/VPLS:22767
VPLS:29566|143.0.68.170/VPLS:29566
VPLS:23583|148.0.131.182/VPLS:23583
VPLS:28780|10.144.0.116/VPLS:28780
L2CKT:62734|10.204.90.173/L2CKT:62734
VPLS:30095|148.0.131.204/VPLS:30095
VPLS:29129|10.204.132.81/VPLS:29129
L2CKT:32871|10.144.0.154/L2CKT:32871
VPWS:29006|10.204.132.87/VPWS:29006
VPWS:29294|143.0.68.244/VPWS:29294
521|8.8.0.242/521
VPWS:30289|10.204.134.202/VPWS:30289
VPLS:27554|10.204.85.35/VPLS:27554
VPWS:31983|10.204.134.216/VPWS:31983
L2CKT:23605|10.204.66.115/L2CKT:23605
VPWS:25882|10.204.83.211/VPWS:25882
VPWS:25819|10.204.83.211/VPWS:25819
VPWS:27561|10.204.85.35/VPWS:27561
VPWS:25815|143.0.68.43/VPWS:25815
VPLS:24295|10.204.66.99/VPLS:24295
VPLS:30355|10.144.0.65/VPLS:30355
VPWS:21641|192.168.113.47/VPWS:21641
VPWS:25921|149.9.0.27/VPWS:25921
VPWS:27250|10.204.67.5/VPWS:27250
VPLS:28934|10.204.9.45/VPLS:28934
VPLS:26737|10.204.84.98/VPLS:26737
VPWS:26025|150.0.0.168/VPWS:26025
VPLS:32036|143.0.24.162/VPLS:32036
VPWS:32385|10.144.0.155/VPWS:32385
VPLS:63709|10.204.90.155/VPLS:63709
VPWS:23704|10.204.82.173/VPWS:23704
VPLS:28777|10.204.67.148/VPLS:28777
VPLS:28439|10.204.9.156/VPLS:28439
VPWS:25872|10.204.84.17/VPWS:25872
VPWS:29493|10.204.10.114/VPWS:29493
VPLS:22093|10.204.80.210/VPLS:22093
VPWS:29002|143.0.68.212/VPWS:29002
VPLS:23928|10.204.66.99/VPLS:23928
VPWS:26775|10.204.83.211/VPWS:26775
VPWS:30208|10.0.40.36/VPWS:30208
VPLS:30188|10.144.0.147/VPLS:30188
VPWS:27941|10.204.80.213/VPWS:27941
L2CKT:32037|192.168.113.83/L2CKT:32037
L2CKT:28933|143.0.68.247/L2CKT:28933
VPWS:23735|148.0.131.182/VPWS:23735
L2CKT:62671|10.204.90.170/L2CKT:62671
L2CKT:32152|10.204.144.69/L2CKT:32152
VPLS:29676|148.0.131.204/VPLS:29676
VPLS:21509|10.144.0.147/VPLS:21509
L2CKT:31612|143.0.68.248/L2CKT:31612
VPWS:30241|10.0.40.36/VPWS:30241
VPLS:26499|10.204.83.194/VPLS:26499
VPLS:26774|150.0.0.168/VPLS:26774
VPLS:51663|10.204.176.72/VPLS:51663
VPWS:27901|12.123.80.214/VPWS:27901
VPLS:27942|10.204.80.213/VPLS:27942
VPWS:29198|10.204.132.87/VPWS:29198
VPLS:32015|192.168.113.75/VPLS:32015
VPLS:29235|143.0.68.230/VPLS:29235
VPWS:63366|10.204.166.81/VPWS:63366
VPLS:23008|10.204.82.18/VPLS:23008
VPWS:32005|143.0.24.148/VPWS:32005
VPLS:31556|10.204.11.244/VPLS:31556
VPWS:28010|150.0.0.215/VPWS:28010
VPLS:28910|143.0.68.230/VPLS:28910
VPLS:52638|12.80.84.26/VPLS:52638
VPLS:21579|10.204.65.44/VPLS:21579
VPWS:24126|192.168.113.111/VPWS:24126
VPWS:63606|8.8.0.239/VPWS:63606
VPLS:31662|143.0.24.132/VPLS:31662
L2CKT:32384|192.168.113.62/L2CKT:32384
L2CKT:28840|10.204.10.167/L2CKT:28840
VPLS:26953|10.204.84.105/VPLS:26953
VPLS:52289|10.204.176.84/VPLS:52289
VPLS:25611|10.204.9.85/VPLS:25611
VPWS:30356|10.144.0.136/VPWS:30356
VPLS:25710|10.204.83.211/VPLS:25710
VPLS:30784|10.144.0.147/VPLS:30784
VPWS:22785|10.204.82.18/VPWS:22785
VPLS:52611|10.204.201.11/VPLS:52611
VPLS:29931|10.204.8.75/VPLS:29931
VPWS:29491|10.204.8.75/VPWS:29491
L2CKT:25861|10.204.9.41/L2CKT:25861
L2CKT:62523|8.8.0.172/L2CKT:62523
VPLS:51688|10.204.176.72/VPLS:51688
VPWS:28702|149.0.3.223/VPWS:28702
VPLS:17354|78.23.44.28/VPLS:17354
VPWS:29716|10.204.132.97/VPWS:29716
VPLS:30905|143.0.68.184/VPLS:30905
VPWS:29034|143.0.68.184/VPWS:29034
VPWS:28422|10.204.9.156/VPWS:28422
VPLS:25863|10.204.84.17/VPLS:25863
VPWS:27999|150.0.0.215/VPWS:27999
VPWS:28919|10.204.10.163/VPWS:28919
VPLS:24390|10.204.66.99/VPLS:24390
VPLS:32878|143.0.68.242/VPLS:32878
VPLS:29600|10.204.134.202/VPLS:29600
VPLS:29325|10.204.81.195/VPLS:29325
VPLS:62724|8.8.0.154/VPLS:62724
VPLS:28847|143.0.68.214/VPLS:28847
VPLS:27552|10.204.85.33/VPLS:27552
VPLS:32010|10.204.132.170/VPLS:32010
VPLS:27231|10.204.84.210/VPLS:27231
VPWS:30184|10.204.11.141/VPWS:30184
L2CKT:27524|10.204.84.245/L2CKT:27524
VPWS:31253|10.204.134.202/VPWS:31253
VPWS:31004|10.204.11.141/VPWS:31004
VPWS:27516|10.204.84.250/VPWS:27516
VPWS:63162|10.204.90.108/VPWS:63162
VPLS:26489|10.204.9.64/VPLS:26489
VPWS:25871|10.204.83.251/VPWS:25871
VPLS:17351|12.122.72.112/VPLS:17351
VPLS:29685|10.204.11.3/VPLS:29685
L2CKT:27548|10.204.84.246/L2CKT:27548
VPWS:25866|143.0.68.43/VPWS:25866
VPWS:23872|10.204.82.198/VPWS:23872
VPWS:29272|150.0.0.10/VPWS:29272
VPLS:28849|10.204.132.87/VPLS:28849
VPLS:21581|12.123.80.17/VPLS:21581
VPLS:22784|12.123.80.27/VPLS:22784
VPLS:62724|10.204.90.132/VPLS:62724
VPLS:29987|10.144.0.137/VPLS:29987
VPWS:25866|10.204.83.251/VPWS:25866
VPWS:63162|10.204.166.81/VPWS:63162
VPLS:27997|149.0.3.203/VPLS:27997
VPLS:21933|10.204.65.106/VPLS:21933
VPWS:32145|10.144.0.154/VPWS:32145
VPWS:26039|150.0.0.168/VPWS:26039
L2CKT:32187|192.168.113.110/L2CKT:32187
VPLS:21333|10.204.208.84/VPLS:21333
VPWS:30953|10.204.11.141/VPWS:30953
VPLS:25806|10.204.83.196/VPLS:25806
VPWS:26465|10.204.83.196/VPWS:26465
VPLS:26649|10.204.84.49/VPLS:26649
VPWS:25696|150.0.0.168/VPWS:25696
VPWS:28346|150.0.0.215/VPWS:28346
VPLS:30117|10.204.11.141/VPLS:30117
L2CKT:62666|8.8.0.118/L2CKT:62666
VPWS:63665|10.204.90.230/VPWS:63665
L2CKT:21871|192.168.113.99/L2CKT:21871
VPLS:20596|10.204.208.84/VPLS:20596
VPWS:23919|10.204.82.198/VPWS:23919
VPWS:28711|10.0.36.74/VPWS:28711
VPLS:32143|143.0.24.145/VPLS:32143
VPLS:23720|10.204.82.173/VPLS:23720
L2CKT:63242|8.8.0.154/L2CKT:63242
VPWS:63589|10.204.90.155/VPWS:63589
VPLS:32613|143.0.68.242/VPLS:32613
VPLS:29610|10.204.32.81/VPLS:29610
VPWS:27757|149.0.3.222/VPWS:27757
VPWS:32048|10.204.134.219/VPWS:32048
VPWS:30454|10.204.11.141/VPWS:30454
VPWS:25877|10.204.9.100/VPWS:25877
VPLS:51648|10.204.176.72/VPLS:51648
VPLS:28009|10.204.9.156/VPLS:28009
VPLS:22241|12.123.80.214/VPLS:22241
VPWS:21840|192.168.113.98/VPWS:21840
VPWS:63834|10.204.90.231/VPWS:63834
L2CKT:28206|10.204.9.249/L2CKT:28206
VPWS:32000|143.0.68.230/VPWS:32000
VPWS:23848|10.204.82.173/VPWS:23848
VPLS:25865|149.9.0.6/VPLS:25865
VPLS:21550|10.204.80.96/VPLS:21550
L2CKT:31322|192.168.113.79/L2CKT:31322
VPLS:30355|192.168.113.75/VPLS:30355
VPLS:26797|10.204.83.211/VPLS:26797
L2CKT:22013|10.204.65.136/L2CKT:22013
VPLS:52048|10.204.176.82/VPLS:52048
VPLS:28421|10.204.9.156/VPLS:28421
VPLS:28914|143.0.68.212/VPLS:28914
VPWS:29219|10.204.132.87/VPWS:29219
L2CKT:28669|10.204.10.104/L2CKT:28669
VPLS:22161|10.204.80.234/VPLS:22161
VPLS:23242|10.204.82.66/VPLS:23242
L2CKT:28057|10.204.10.32/L2CKT:28057
VPWS:22735|10.204.82.18/VPWS:22735
VPLS:23959|10.204.82.212/VPLS:23959
VPWS:25972|150.0.0.168/VPWS:25972
VPWS:26217|149.9.0.29/VPWS:26217
VPWS:23896|10.204.66.99/VPWS:23896
VPWS:23623|148.0.131.182/VPWS:23623
L2CKT:63114|8.8.0.172/L2CKT:63114
VPWS:30619|10.204.134.201/VPWS:30619
VPWS:29290|143.0.68.230/VPWS:29290
VPLS:32049|10.204.12.35/VPLS:32049
L2CKT:32310|143.0.68.242/L2CKT:32310
VPWS:28945|143.0.68.229/VPWS:28945
VPLS:51663|10.204.176.82/VPLS:51663
VPLS:24054|192.168.113.111/VPLS:24054
VPWS:24095|192.168.113.111/VPWS:24095
VPLS:26784|150.0.0.168/VPLS:26784
L2CKT:31817|10.204.10.102/L2CKT:31817
VPWS:28464|150.0.0.215/VPWS:28464
VPLS:30117|143.0.68.184/VPLS:30117
VPWS:23417|10.204.82.159/VPWS:23417
L2CKT:32445|10.204.144.69/L2CKT:32445
VPWS:26507|149.0.3.135/VPWS:26507
VPWS:25860|10.204.9.92/VPWS:25860
L2CKT:32710|10.204.144.69/L2CKT:32710
VPWS:27518|192.168.113.147/VPWS:27518
VPLS:27050|10.204.84.195/VPLS:27050
VPLS:28848|143.0.68.215/VPLS:28848
VPWS:31120|10.204.134.201/VPWS:31120
VPLS:52257|12.80.0.207/VPLS:52257
IDIS01|10.204.90.155/IDIS01
123:345|8.8.0.172/123:345
VPWS:27518|10.144.0.137/VPWS:27518
VPLS:28098|10.204.10.32/VPLS:28098
VPWS:63707|10.204.90.230/VPWS:63707
VPLS:31888|143.0.24.148/VPLS:31888
234|10.204.166.81/234
VPLS:29949|148.0.131.239/VPLS:29949
VPLS:26413|149.0.3.135/VPLS:26413
VPWS:27749|192.168.113.164/VPWS:27749
VPLS:28847|10.204.90.88/VPLS:28847
VPLS:32482|10.204.144.94/VPLS:32482
VPLS:62899|8.8.0.154/VPLS:62899
VPWS:24053|10.144.0.137/VPWS:24053
VPWS:30358|10.204.8.75/VPWS:30358
VPLS:31808|10.204.134.219/VPLS:31808
VPLS:29068|10.204.10.198/VPLS:29068
VPLS:52268|10.204.176.84/VPLS:52268
VPLS:32055|10.204.132.133/VPLS:32055
VPLS:27543|10.204.85.14/VPLS:27543
VPLS:32163|10.204.144.70/VPLS:32163
VPLS:22142|10.204.80.210/VPLS:22142
VPWS:20845|10.144.0.137/VPWS:20845
VPLS:28052|149.0.3.222/VPLS:28052
VPLS:28847|10.204.134.221/VPLS:28847
VPWS:27551|149.0.3.196/VPWS:27551
null|10.204.200.229/null
VPLS:30074|192.168.113.174/VPLS:30074
VPLS:29882|10.204.132.127/VPLS:29882
VPLS:21984|10.204.65.114/VPLS:21984
VPWS:29160|10.204.134.202/VPWS:29160
VPLS:31762|143.0.68.242/VPLS:31762
VPLS:29200|10.204.10.198/VPLS:29200
VPLS:26466|143.0.68.18/VPLS:26466
VPLS:25461|10.204.83.98/VPLS:25461
VPLS:31888|10.204.134.216/VPLS:31888
VPLS:32267|143.0.68.168/VPLS:32267
VPWS:25342|150.0.0.153/VPWS:25342
VPLS:52272|10.204.200.177/VPLS:52272
VPWS:26464|10.204.84.125/VPWS:26464
VPLS:31584|143.0.68.245/VPLS:31584
VPWS:26134|150.0.0.168/VPWS:26134
VPWS:29305|10.204.132.87/VPWS:29305
VPWS:29298|10.204.9.210/VPWS:29298
VPWS:26507|10.204.83.195/VPWS:26507
123:987|8.8.0.172/123:987
VPLS:26711|10.204.9.127/VPLS:26711
VPLS:31317|149.4.64.12/VPLS:31317
VPWS:27746|10.204.67.143/VPWS:27746
VPWS:28986|192.168.113.79/VPWS:28986
VPWS:27560|10.204.85.35/VPWS:27560
VPLS:29479|10.204.10.254/VPLS:29479
VPWS:29248|143.0.68.242/VPWS:29248
VPLS:25658|149.9.0.6/VPLS:25658
VPLS:22297|10.204.81.73/VPLS:22297
VPLS:26500|10.204.84.132/VPLS:26500
VPLS:62795|10.204.90.155/VPLS:62795
VPWS:26217|10.204.9.69/VPWS:26217
VPWS:28730|143.0.68.172/VPWS:28730
VPWS:26770|10.204.83.211/VPWS:26770
VPWS:29107|143.0.68.184/VPWS:29107
VPLS:27932|149.0.3.222/VPLS:27932
VPWS:25692|10.204.9.93/VPWS:25692
VPLS:26642|10.204.84.89/VPLS:26642
VPLS:29584|143.0.68.170/VPLS:29584
VPLS:23217|10.0.36.73/VPLS:23217
VPLS:28831|143.0.68.170/VPLS:28831
VPLS:29479|10.204.11.3/VPLS:29479
VPWS:28730|10.204.10.133/VPWS:28730
VPWS:30194|10.204.134.201/VPWS:30194
VPWS:27707|10.204.67.143/VPWS:27707
VPLS:26497|10.204.84.132/VPLS:26497
VPLS:25927|10.204.83.194/VPLS:25927
L2CKT:32241|143.0.68.242/L2CKT:32241
VPLS:31762|10.204.132.175/VPLS:31762
VPWS:27694|10.204.67.143/VPWS:27694
VPLS:26410|10.204.83.169/VPLS:26410
VPLS:30455|10.204.11.141/VPLS:30455
VPLS:26737|10.204.84.24/VPLS:26737
VPLS:28743|149.0.3.203/VPLS:28743
VPWS:29298|10.204.132.87/VPWS:29298
VPWS:23474|148.0.131.182/VPWS:23474
VPWS:28730|10.204.10.98/VPWS:28730
VPLS:25537|149.0.3.135/VPLS:25537
VPLS:30002|148.0.131.204/VPLS:30002
VPWS:27557|10.204.84.245/VPWS:27557
VPLS:27243|10.204.67.5/VPLS:27243
L2CKT:63036|8.8.0.172/L2CKT:63036
VPWS:31829|143.0.24.148/VPWS:31829
VPWS:23623|10.204.66.99/VPWS:23623
VPLS:20540|12.123.80.29/VPLS:20540
L2CKT:32614|10.204.144.73/L2CKT:32614
VPWS:23750|148.0.131.182/VPWS:23750
L2CKT:27548|10.204.84.245/L2CKT:27548
VPLS:28751|10.204.10.4/VPLS:28751
VPWS:29246|143.0.68.242/VPWS:29246
VPLS:31366|149.4.64.2/VPLS:31366
VPLS:25828|10.204.83.196/VPLS:25828
VPWS:30070|135.16.243.66/VPWS:30070
VPWS:26177|150.0.0.168/VPWS:26177
VPWS:26721|10.204.83.212/VPWS:26721
VPLS:51843|10.204.200.118/VPLS:51843
VPLS:23852|148.0.131.182/VPLS:23852
VPLS:52683|12.80.72.121/VPLS:52683
L2CKT:32710|10.204.144.73/L2CKT:32710
VPLS:52119|12.82.0.62/VPLS:52119
VPLS:26731|10.144.0.147/VPLS:26731
VPWS:29932|148.0.131.204/VPWS:29932
VPLS:51661|10.204.176.82/VPLS:51661
VPWS:22499|10.204.81.184/VPWS:22499
abc|8.8.0.154/abc
VPLS:28670|10.204.10.104/VPLS:28670
VPLS:28733|10.204.10.133/VPLS:28733
VPWS:23456|10.204.82.159/VPWS:23456
L2CKT:27593|149.0.3.196/L2CKT:27593
VPWS:31887|10.204.134.216/VPWS:31887
VPLS:27166|10.204.84.210/VPLS:27166
VPWS:25753|10.204.84.17/VPWS:25753
VPWS:25815|143.0.68.46/VPWS:25815
VPLS:21227|192.168.113.111/VPLS:21227
VPWS:26217|10.204.9.115/VPWS:26217
VPLS:32240|10.204.144.69/VPLS:32240
VPWS:27461|192.168.113.200/VPWS:27461
VPWS:31301|10.144.0.147/VPWS:31301
VPLS:26216|10.204.9.93/VPLS:26216
VPLS:29118|10.204.132.87/VPLS:29118
L2CKT:32591|135.16.243.66/L2CKT:32591
VPWS:29359|10.204.132.97/VPWS:29359
VPLS:21579|12.123.80.152/VPLS:21579
VPWS:30774|10.204.9.45/VPWS:30774
VPWS:30666|10.204.134.201/VPWS:30666
VPLS:22419|192.168.113.181/VPLS:22419
VPWS:31983|10.204.12.35/VPWS:31983
VPWS:28422|10.204.83.98/VPWS:28422
VPWS:23028|10.204.82.66/VPWS:23028
VPLS:17354|72.44.12.28/VPLS:17354
VPLS:25651|10.204.9.83/VPLS:25651
VPLS:22365|10.204.81.36/VPLS:22365
VPWS:28767|10.144.0.137/VPWS:28767
VPLS:20715|10.204.80.66/VPLS:20715
VPLS:27194|10.204.85.33/VPLS:27194
VPLS:25874|150.0.0.44/VPLS:25874
VPWS:23761|10.204.82.173/VPWS:23761
VPLS:22246|12.123.80.214/VPLS:22246
VPLS:29492|10.204.11.42/VPLS:29492
VPLS:22467|10.204.81.136/VPLS:22467
VPWS:21631|135.16.241.32/VPWS:21631
VPLS:30074|135.16.243.16/VPLS:30074
VPWS:26876|10.204.84.105/VPWS:26876
VPWS:28933|143.0.68.247/VPWS:28933
VPLS:29611|10.204.32.86/VPLS:29611
VPLS:31750|143.0.68.248/VPLS:31750
VPLS:25841|10.204.9.41/VPLS:25841
VPLS:25581|148.0.131.239/VPLS:25581
VPWS:25688|10.204.83.235/VPWS:25688
VPWS:23836|10.204.66.99/VPWS:23836
VPLS:19151|12.122.72.115/VPLS:19151
VPLS:25864|10.204.84.17/VPLS:25864
VPLS:32267|10.204.12.81/VPLS:32267
VPLS:26737|10.204.83.225/VPLS:26737
VPLS:52638|10.204.172.70/VPLS:52638
VPLS:28850|150.0.0.214/VPLS:28850
VPLS:52638|10.204.172.71/VPLS:52638
VPLS:29679|150.0.0.10/VPLS:29679
VPLS:29680|10.204.10.114/VPLS:29680
VPLS:29085|10.204.132.87/VPLS:29085
VPLS:52040|10.204.176.82/VPLS:52040
VPLS:31584|150.0.0.168/VPLS:31584
VPLS:30074|10.144.0.137/VPLS:30074
VPLS:52251|12.80.72.28/VPLS:52251
VPWS:31761|143.0.68.248/VPWS:31761
L2CKT:22014|12.123.80.197/L2CKT:22014
VPLS:31589|150.0.0.10/VPLS:31589
VPLS:31589|148.0.131.239/VPLS:31589
VPLS:21639|10.144.0.149/VPLS:21639
VPWS:31860|143.0.24.148/VPWS:31860
VPWS:29084|10.204.132.87/VPWS:29084
VPLS:32143|10.204.132.235/VPLS:32143
VPLS:29389|143.0.68.170/VPLS:29389
VPLS:21885|10.144.0.122/VPLS:21885
VPLS:21509|192.168.113.147/VPLS:21509
L2CKT:63114|10.204.90.173/L2CKT:63114
VPWS:28767|192.168.113.147/VPWS:28767
VPLS:20540|10.204.64.164/VPLS:20540
VPLS:25568|10.204.9.70/VPLS:25568
VPLS:26734|10.144.0.65/VPLS:26734
VPWS:28996|10.204.83.155/VPWS:28996
VPLS:25650|149.0.3.128/VPLS:25650
VPLS:29479|10.204.11.36/VPLS:29479
VPLS:30120|10.204.134.202/VPLS:30120
VPLS:31662|10.204.135.193/VPLS:31662
VPLS:28293|149.0.3.222/VPLS:28293
VPLS:23869|10.204.66.99/VPLS:23869
VPLS:22731|10.204.64.193/VPLS:22731
VPLS:23738|148.0.131.182/VPLS:23738
VPLS:25869|148.0.131.204/VPLS:25869
VPLS:28981|149.4.64.12/VPLS:28981
VPWS:29107|10.204.10.114/VPWS:29107
VPLS:25582|149.0.3.128/VPLS:25582
VPLS:32708|10.204.144.66/VPLS:32708
L2CKT:30523|10.204.132.97/L2CKT:30523
VPWS:29274|10.204.9.16/VPWS:29274
VPLS:27567|149.0.3.194/VPLS:27567
VPLS:29481|10.204.9.45/VPLS:29481
L2CKT:29208|10.204.10.254/L2CKT:29208
VPLS:63626|10.204.90.232/VPLS:63626
VPWS:32107|10.144.0.155/VPWS:32107
VPLS:25461|148.0.131.204/VPLS:25461
VPWS:23817|148.0.131.182/VPWS:23817
VPLS:32143|10.204.144.79/VPLS:32143
VPWS:29248|10.204.132.88/VPWS:29248
VPWS:30162|10.0.40.35/VPWS:30162
VPWS:22857|10.204.82.46/VPWS:22857
VPWS:32105|192.168.113.131/VPWS:32105
VPLS:26635|10.204.9.85/VPLS:26635
VPLS:52488|10.204.200.194/VPLS:52488
VPLS:20788|10.204.64.164/VPLS:20788
L2CKT:25572|10.204.83.176/L2CKT:25572
VPLS:30667|143.0.68.184/VPLS:30667
VPWS:63366|8.8.0.118/VPWS:63366
VPLS:29685|143.0.68.184/VPLS:29685
VPWS:30904|10.204.134.201/VPWS:30904
VPLS:17354|12.122.72.112/VPLS:17354
VPLS:24995|10.204.1.91/VPLS:24995
VPLS:20519|12.123.80.29/VPLS:20519
VPLS:32228|192.168.113.134/VPLS:32228
L2CKT:62734|8.8.0.172/L2CKT:62734
VPLS:25841|10.204.9.92/VPLS:25841
VPLS:29849|10.204.8.75/VPLS:29849
VPWS:28031|10.204.9.156/VPWS:28031
VPLS:22437|10.204.81.162/VPLS:22437
L2CKT:32310|10.204.144.73/L2CKT:32310
VPWS:25687|150.0.0.168/VPWS:25687
VPLS:29676|143.0.68.170/VPLS:29676
VPWS:29427|143.0.68.184/VPWS:29427
VPLS:52612|10.204.200.118/VPLS:52612
VPLS:21100|12.122.72.112/VPLS:21100
L2CKT:32085|10.204.144.69/L2CKT:32085
521|10.204.90.232/521
VPLS:26057|10.204.8.75/VPLS:26057
VPLS:28098|149.0.3.222/VPLS:28098
VPWS:28885|10.204.132.87/VPWS:28885
VPLS:63082|8.8.0.154/VPLS:63082
VPWS:31887|10.204.134.219/VPWS:31887
VPLS:23000|10.0.36.72/VPLS:23000
VPLS:63605|10.204.90.97/VPLS:63605
VPLS:26711|10.204.84.155/VPLS:26711
L2CKT:27925|149.0.3.222/L2CKT:27925
VPLS:28745|10.204.81.209/VPLS:28745
VPWS:25619|10.204.9.67/VPWS:25619
VPLS:29685|10.204.132.87/VPLS:29685
VPLS:29288|143.0.68.230/VPLS:29288
VPWS:30068|10.204.132.142/VPWS:30068
L2CKT:25572|10.204.9.62/L2CKT:25572
VPLS:22619|10.0.36.72/VPLS:22619
VPWS:30184|10.204.134.201/VPWS:30184
VPLS:22438|10.204.81.162/VPLS:22438
L2CKT:26419|10.204.83.195/L2CKT:26419
VPLS:32819|10.204.144.69/VPLS:32819
123:987|10.204.90.155/123:987
VPLS:26057|148.0.131.204/VPLS:26057
VPWS:28964|143.0.68.168/VPWS:28964
VPWS:23719|148.0.131.182/VPWS:23719
VPLS:63860|10.204.90.240/VPLS:63860
VPLS:25927|148.0.131.204/VPLS:25927
VPLS:26500|10.204.83.195/VPLS:26500
VPLS:23124|10.204.82.66/VPLS:23124
VPWS:25921|150.0.0.167/VPWS:25921
VPWS:26308|150.0.0.168/VPWS:26308
VPWS:23264|10.204.82.18/VPWS:23264
VPWS:28957|10.204.85.44/VPWS:28957
L2CKT:26718|10.204.84.105/L2CKT:26718
VPWS:28991|10.204.10.183/VPWS:28991
VPWS:29313|10.204.132.81/VPWS:29313
VPLS:25585|148.0.131.204/VPLS:25585
VPWS:26846|10.144.0.137/VPWS:26846
VPWS:63693|10.204.90.186/VPWS:63693
VPWS:31731|192.168.113.81/VPWS:31731
VPWS:29897|10.144.0.147/VPWS:29897
VPLS:31784|10.204.134.219/VPLS:31784
VPWS:27560|10.204.84.245/VPWS:27560
L2CKT:32591|135.16.243.16/L2CKT:32591
L2CKT:62884|8.8.0.154/L2CKT:62884
VPLS:29931|148.0.131.204/VPLS:29931
VPWS:24095|10.204.82.212/VPWS:24095
VPLS:22340|12.123.80.214/VPLS:22340
VPWS:26660|10.204.83.211/VPWS:26660
VPLS:17598|72.44.12.28/VPLS:17598
